engagement_id,customer_id,product_id,session_duration,session_date,device_type,watched_fully
620,697,10,182,2024-03-13,Mobile,False
621,1704,6,303,2024-03-15,Tablet,True
622,1439,1,184,2024-06-05,Tablet,True
623,1586,5,324,2024-10-21,Desktop,True
624,1714,8,254,2024-01-22,Desktop,False
625,1096,6,309,2024-11-01,Mobile,True
626,1832,9,49,2024-02-12,Mobile,True
627,745,9,232,2024-10-21,Desktop,False
628,1166,9,302,2024-09-12,Desktop,True
629,434,9,251,2024-11-08,Tablet,True
630,1043,3,234,2024-05-26,Desktop,True
631,1264,6,74,2024-08-21,Desktop,True
632,704,9,89,2024-05-05,Desktop,True
633,6,3,176,2024-07-23,Mobile,False
634,1463,8,170,2024-02-25,Desktop,True
635,1809,1,272,2024-04-12,Tablet,False
636,1541,4,141,2024-06-09,Mobile,True
637,189,8,357,2024-03-01,Desktop,False
638,897,3,99,2024-07-24,Tablet,True
639,1642,10,197,2024-03-25,Tablet,False
640,474,1,229,2024-07-23,Mobile,True
641,292,5,283,2024-11-10,Desktop,False
642,1507,6,319,2024-10-14,Mobile,True
643,283,3,310,2024-03-14,Desktop,True
644,1615,5,186,2024-06-27,Desktop,False
645,928,2,191,2024-03-30,Mobile,True
646,1359,1,117,2024-03-06,Tablet,True
647,1302,2,340,2024-04-13,Desktop,True
648,884,7,59,2024-07-24,Tablet,True
649,1170,7,126,2024-05-24,Desktop,True
650,20,4,78,2024-08-29,Tablet,True
651,574,8,205,2024-04-20,Desktop,False
652,230,6,114,2024-09-15,Tablet,False
653,1346,3,101,2024-01-31,Desktop,True
654,619,5,261,2024-01-23,Desktop,True
655,1753,9,150,2024-03-23,Desktop,True
656,453,8,257,2024-03-02,Mobile,False
657,173,6,110,2024-06-20,Mobile,False
658,1946,5,113,2024-06-20,Tablet,True
659,487,5,260,2024-05-06,Mobile,False
660,1814,2,148,2024-04-29,Mobile,False
661,542,10,262,2024-07-13,Desktop,False
662,502,4,318,2024-10-14,Mobile,True
663,1202,8,187,2024-08-15,Tablet,False
664,461,10,203,2024-08-09,Tablet,True
665,96,4,205,2024-02-04,Tablet,True
666,1262,6,246,2024-01-04,Tablet,False
667,357,7,297,2024-10-04,Mobile,True
668,1923,10,152,2024-11-05,Mobile,False
669,1426,9,30,2024-07-13,Tablet,True
670,887,2,181,2024-10-07,Mobile,True
671,1062,6,168,2024-04-27,Tablet,True
672,481,6,106,2024-07-18,Mobile,True
673,212,10,314,2024-07-04,Desktop,False
674,1236,7,135,2024-05-17,Mobile,False
675,1637,5,348,2024-10-19,Desktop,True
676,244,4,350,2024-04-15,Tablet,True
677,1238,6,276,2024-03-06,Desktop,True
678,530,4,55,2024-03-16,Mobile,False
679,167,2,43,2024-05-21,Mobile,True
680,1228,1,272,2024-01-23,Tablet,True
681,767,7,151,2024-11-02,Tablet,True
682,1981,9,331,2024-06-15,Mobile,True
683,483,3,281,2024-02-23,Mobile,False
684,378,2,4,2024-01-29,Tablet,False
685,1416,10,23,2024-01-01,Mobile,False
686,191,6,115,2024-05-05,Tablet,False
687,985,3,159,2024-11-13,Mobile,False
688,430,7,289,2024-07-31,Tablet,True
689,667,4,107,2024-07-10,Mobile,True
690,1337,7,74,2024-04-27,Desktop,True
691,44,3,110,2024-04-19,Mobile,True
692,1084,1,40,2024-10-21,Desktop,True
693,1176,6,3,2024-07-27,Desktop,False
694,1044,4,23,2024-09-10,Tablet,True
695,39,8,294,2024-07-25,Tablet,True
696,1812,10,34,2024-10-18,Mobile,True
697,657,7,77,2024-01-31,Desktop,True
698,1522,5,274,2024-01-28,Mobile,False
699,1514,5,144,2024-08-27,Tablet,False
700,362,5,134,2024-05-17,Tablet,True
701,1955,6,6,2024-04-18,Mobile,True
702,827,10,266,2024-07-05,Mobile,True
703,1268,3,267,2024-01-24,Desktop,True
704,971,1,256,2024-05-24,Desktop,True
705,956,10,148,2024-01-10,Desktop,True
706,528,7,164,2024-08-08,Tablet,True
707,681,2,111,2024-10-04,Tablet,True
708,1084,1,95,2024-09-09,Desktop,True
709,1531,7,277,2024-06-12,Mobile,False
710,1829,5,336,2024-10-18,Mobile,False
711,1128,8,104,2024-01-21,Mobile,True
712,1251,7,57,2024-10-03,Desktop,True
713,554,8,39,2024-07-07,Tablet,True
714,1698,1,189,2024-03-31,Mobile,False
715,329,8,178,2024-09-21,Tablet,True
716,797,2,282,2024-06-21,Tablet,True
717,926,1,116,2024-09-21,Mobile,False
718,1838,3,102,2024-01-19,Desktop,True
719,63,5,319,2024-06-14,Desktop,False
720,344,1,32,2024-07-31,Mobile,False
721,1081,7,54,2024-03-06,Mobile,False
722,835,6,121,2024-01-26,Desktop,True
723,1681,4,127,2024-04-06,Desktop,False
724,1043,9,22,2024-09-27,Mobile,False
725,400,9,48,2024-09-26,Mobile,True
726,1393,2,26,2024-09-12,Mobile,True
727,465,4,132,2024-04-15,Tablet,False
728,447,9,76,2024-04-30,Tablet,True
729,1813,1,213,2024-09-26,Desktop,False
730,46,7,330,2024-01-04,Mobile,False
731,1720,9,33,2024-02-03,Tablet,False
732,1428,4,172,2024-01-24,Mobile,False
733,199,7,175,2024-01-02,Mobile,True
734,156,4,201,2024-03-01,Mobile,False
735,1821,2,124,2024-04-10,Tablet,False
736,1258,4,304,2024-01-16,Desktop,False
737,1281,4,355,2024-07-28,Mobile,False
738,399,3,252,2024-01-30,Mobile,True
739,1882,5,305,2024-09-15,Tablet,True
740,1423,7,113,2024-06-09,Tablet,True
741,1784,1,357,2024-02-21,Tablet,True
742,1991,8,322,2024-11-13,Tablet,False
743,1858,1,264,2024-08-15,Desktop,False
744,1968,4,339,2024-11-13,Desktop,True
745,281,7,49,2024-02-21,Mobile,True
746,641,9,316,2024-01-18,Tablet,False
747,143,6,343,2024-03-20,Desktop,True
748,487,5,126,2024-04-14,Mobile,True
749,679,6,264,2024-10-03,Mobile,False
750,1848,4,116,2024-09-30,Mobile,True
751,1567,10,324,2024-04-04,Mobile,True
752,1247,3,279,2024-09-23,Mobile,False
753,1269,7,133,2024-10-07,Desktop,True
754,1677,5,269,2024-11-12,Desktop,True
755,1515,9,327,2024-05-12,Tablet,False
756,1955,6,99,2024-03-12,Tablet,True
757,1840,4,82,2024-05-18,Desktop,False
758,1997,1,59,2024-04-17,Desktop,True
759,2,4,233,2024-04-14,Desktop,True
760,1085,4,251,2024-06-06,Tablet,True
761,1551,6,265,2024-02-26,Mobile,False
762,278,2,205,2024-07-23,Tablet,True
763,179,6,307,2024-10-15,Mobile,True
764,373,1,307,2024-01-25,Tablet,True
765,1278,4,138,2024-01-06,Mobile,False
766,989,9,168,2024-08-14,Desktop,True
767,966,9,40,2024-01-10,Desktop,True
768,1811,2,304,2024-08-20,Mobile,False
769,1255,9,14,2024-06-25,Mobile,False
770,134,10,56,2024-06-04,Tablet,True
771,272,10,197,2024-02-28,Desktop,False
772,1764,6,116,2024-05-06,Desktop,False
773,676,1,193,2024-10-08,Desktop,True
774,809,9,266,2024-01-22,Desktop,True
775,1702,1,52,2024-11-12,Mobile,False
776,764,9,12,2024-11-01,Desktop,False
777,102,8,22,2024-02-17,Tablet,False
778,1682,2,139,2024-09-25,Desktop,False
779,731,4,111,2024-02-14,Desktop,True
780,528,3,68,2024-04-13,Desktop,True
781,1522,6,154,2024-06-12,Tablet,False
782,1131,5,305,2024-06-02,Tablet,False
783,492,4,66,2024-08-24,Desktop,True
784,433,2,339,2024-10-30,Mobile,False
785,986,4,166,2024-06-12,Tablet,True
786,122,7,2,2024-11-11,Desktop,True
787,1538,6,341,2024-10-17,Mobile,True
788,1221,6,73,2024-04-14,Mobile,True
789,2,8,38,2024-02-01,Tablet,True
790,920,7,88,2024-10-31,Tablet,True
791,541,8,189,2024-07-14,Mobile,True
792,41,10,140,2024-06-05,Tablet,False
793,35,7,288,2024-04-16,Mobile,True
794,99,1,219,2024-08-08,Tablet,False
795,1609,8,291,2024-05-22,Tablet,True
796,1756,2,307,2024-05-29,Tablet,True
797,1624,6,295,2024-01-24,Mobile,True
798,612,4,299,2024-03-16,Mobile,True
799,1826,9,322,2024-11-06,Mobile,False
800,1160,3,34,2024-10-27,Desktop,True
801,417,7,107,2024-10-16,Mobile,True
802,900,6,81,2024-08-06,Tablet,False
803,1452,5,289,2024-03-29,Mobile,True
804,1499,10,351,2024-01-30,Desktop,True
805,1015,5,99,2024-05-11,Mobile,False
806,765,8,302,2024-06-20,Desktop,False
807,128,5,89,2024-07-04,Mobile,False
808,510,4,109,2024-06-18,Mobile,False
809,412,7,5,2024-05-08,Mobile,False
810,739,1,297,2024-04-04,Desktop,True
811,572,3,284,2024-04-20,Desktop,False
812,1948,4,18,2024-06-21,Desktop,True
813,217,3,315,2024-07-20,Desktop,False
814,1047,5,238,2024-10-14,Tablet,True
815,1079,9,269,2024-09-05,Tablet,True
816,1561,8,71,2024-04-02,Tablet,False
817,1231,6,267,2024-10-29,Desktop,True
818,1921,9,93,2024-07-28,Mobile,False
819,866,5,242,2024-04-21,Mobile,False
820,436,1,241,2024-03-07,Tablet,True
821,1240,2,184,2024-04-12,Tablet,True
822,1200,8,348,2024-01-11,Tablet,False
823,1152,2,63,2024-08-28,Desktop,True
824,899,8,100,2024-03-23,Desktop,False
825,856,1,220,2024-03-28,Tablet,False
826,471,5,195,2024-03-16,Mobile,True
827,78,5,108,2024-08-29,Desktop,True
828,1284,7,280,2024-08-25,Mobile,True
829,1178,9,56,2024-02-06,Mobile,False
830,522,9,313,2024-05-31,Desktop,False
831,671,10,99,2024-02-06,Tablet,True
832,1192,2,141,2024-06-19,Desktop,True
833,788,9,239,2024-04-11,Desktop,False
834,294,6,188,2024-06-04,Mobile,True
835,1618,3,96,2024-09-14,Desktop,True
836,1048,6,269,2024-05-12,Desktop,False
837,311,3,299,2024-06-24,Desktop,True
838,1319,5,303,2024-09-22,Tablet,True
839,61,5,119,2024-04-01,Mobile,True
840,356,6,64,2024-06-23,Desktop,True
841,476,2,40,2024-03-15,Mobile,True
842,679,2,155,2024-09-15,Tablet,True
843,1131,9,157,2024-11-12,Desktop,True
844,1772,2,234,2024-10-30,Tablet,True
845,308,9,146,2024-01-10,Tablet,True
846,497,6,227,2024-07-08,Tablet,False
847,486,1,215,2024-03-30,Mobile,True
848,65,3,226,2024-01-22,Desktop,False
849,322,1,62,2024-01-19,Desktop,True
850,975,2,268,2024-02-08,Desktop,False
851,1993,7,287,2024-03-04,Tablet,True
852,977,5,258,2024-01-07,Mobile,True
853,428,1,161,2024-05-18,Mobile,True
854,1212,1,46,2024-10-29,Tablet,True
855,101,10,155,2024-09-28,Mobile,True
856,31,5,357,2024-04-18,Tablet,False
857,1459,8,302,2024-02-23,Desktop,False
858,183,8,290,2024-10-02,Mobile,True
859,1570,1,117,2024-04-14,Desktop,True
860,1353,3,104,2024-02-05,Mobile,False
861,1188,6,345,2024-08-25,Desktop,True
862,261,10,302,2024-08-24,Mobile,True
863,843,2,320,2024-02-25,Tablet,False
864,1361,5,319,2024-03-14,Desktop,True
865,937,1,277,2024-03-02,Tablet,False
866,1192,4,313,2024-03-17,Tablet,True
867,194,8,107,2024-01-03,Tablet,True
868,1016,7,177,2024-02-11,Mobile,True
869,1387,4,25,2024-03-04,Mobile,True
870,804,1,218,2024-07-23,Desktop,True
871,1205,1,135,2024-05-06,Desktop,True
872,785,6,165,2024-05-08,Tablet,False
873,467,4,274,2024-07-08,Tablet,True
874,1764,1,10,2024-08-30,Desktop,True
875,1903,7,358,2024-04-16,Tablet,False
876,256,5,35,2024-07-21,Desktop,True
877,439,8,146,2024-08-09,Mobile,False
878,457,1,243,2024-03-17,Tablet,True
879,617,10,269,2024-02-01,Tablet,False
880,947,1,202,2024-11-03,Mobile,True
881,500,8,8,2024-10-28,Desktop,True
882,1795,7,118,2024-03-15,Desktop,False
883,897,4,242,2024-03-15,Desktop,False
884,539,9,301,2024-03-31,Tablet,False
885,1261,3,274,2024-06-20,Desktop,False
886,1398,6,193,2024-04-10,Tablet,True
887,1286,9,45,2024-04-27,Mobile,True
888,815,6,165,2024-01-24,Tablet,True
889,29,2,41,2024-09-21,Desktop,False
890,1380,2,118,2024-03-26,Mobile,False
891,1219,7,337,2024-07-28,Mobile,False
892,1673,2,251,2024-07-14,Tablet,False
893,580,5,112,2024-05-21,Desktop,True
894,1836,8,305,2024-10-02,Desktop,False
895,245,7,157,2024-02-25,Tablet,True
896,1340,7,96,2024-09-10,Tablet,True
897,159,4,324,2024-09-29,Desktop,False
898,1303,8,289,2024-02-20,Desktop,True
899,551,8,42,2024-09-23,Tablet,False
900,1024,8,278,2024-09-16,Desktop,False
901,1917,3,340,2024-01-10,Tablet,True
902,964,2,21,2024-02-27,Mobile,False
903,871,1,163,2024-08-08,Mobile,True
904,1987,9,18,2024-10-05,Tablet,False
905,518,7,252,2024-10-20,Mobile,False
906,361,10,336,2024-02-22,Desktop,True
907,1528,9,258,2024-01-15,Tablet,False
908,389,5,26,2024-09-15,Tablet,False
909,1780,5,71,2024-03-13,Tablet,False
910,216,2,290,2024-05-26,Desktop,True
911,374,9,105,2024-05-17,Tablet,True
912,1330,4,74,2024-02-22,Tablet,True
913,937,6,270,2024-05-21,Tablet,True
914,101,1,300,2024-04-23,Tablet,True
915,330,5,182,2024-09-18,Tablet,True
916,75,5,293,2024-01-22,Tablet,True
917,1097,8,184,2024-01-05,Mobile,True
918,970,7,20,2024-04-16,Tablet,True
919,1341,6,195,2024-09-04,Desktop,False
920,1920,9,38,2024-04-14,Mobile,False
921,1681,5,249,2024-11-09,Tablet,False
922,379,4,117,2024-06-23,Desktop,True
923,1758,2,319,2024-08-03,Tablet,True
924,1839,1,332,2024-09-25,Mobile,True
925,1624,9,87,2024-07-30,Desktop,True
926,578,1,316,2024-07-25,Tablet,False
927,510,8,214,2024-03-29,Tablet,False
928,1709,7,188,2024-07-31,Mobile,True
929,1602,3,303,2024-10-21,Tablet,False
930,1172,6,105,2024-06-27,Mobile,True
931,8,3,195,2024-04-15,Desktop,True
932,1826,2,220,2024-02-20,Tablet,False
933,672,8,120,2024-10-29,Desktop,True
934,1225,5,38,2024-02-20,Tablet,False
935,156,6,37,2024-01-27,Desktop,True
936,412,5,336,2024-09-09,Mobile,True
937,1685,2,17,2024-11-12,Tablet,True
938,613,3,97,2024-01-29,Desktop,False
939,1926,5,248,2024-08-09,Tablet,False
940,1373,1,57,2024-02-27,Tablet,True
941,1098,6,55,2024-07-16,Mobile,False
942,1481,8,42,2024-06-04,Tablet,False
943,963,10,100,2024-06-09,Mobile,True
944,706,8,222,2024-03-03,Tablet,True
945,1854,1,93,2024-02-18,Desktop,False
946,792,1,79,2024-09-12,Tablet,True
947,706,6,25,2024-04-03,Mobile,False
948,1628,3,112,2024-03-05,Mobile,True
949,1254,2,80,2024-10-21,Mobile,False
950,12,6,101,2024-03-06,Mobile,False
951,671,3,62,2024-04-14,Tablet,False
952,1539,2,157,2024-01-19,Tablet,False
953,995,4,218,2024-05-12,Tablet,True
954,329,10,2,2024-01-29,Desktop,True
955,1815,7,160,2024-08-24,Mobile,True
956,362,5,109,2024-04-22,Mobile,False
957,815,4,101,2024-05-09,Tablet,False
958,385,7,341,2024-06-21,Tablet,True
959,31,4,140,2024-09-06,Desktop,True
960,780,1,130,2024-03-29,Desktop,True
961,767,7,331,2024-05-19,Tablet,True
962,1876,7,114,2024-09-06,Mobile,False
963,1205,6,294,2024-05-12,Tablet,True
964,749,10,266,2024-02-18,Mobile,False
965,1707,8,98,2024-08-03,Mobile,True
966,1999,7,320,2024-03-08,Mobile,True
967,903,5,250,2024-04-10,Desktop,True
968,1470,6,174,2024-01-20,Mobile,False
969,1893,4,45,2024-06-21,Mobile,True
970,1453,7,182,2024-03-12,Tablet,True
971,306,6,97,2024-07-17,Mobile,False
972,926,3,359,2024-07-18,Mobile,False
973,974,4,176,2024-11-04,Mobile,False
974,1203,8,186,2024-11-08,Tablet,False
975,482,4,111,2024-08-13,Tablet,True
976,1867,3,68,2024-01-14,Desktop,True
977,668,10,22,2024-04-24,Mobile,True
978,471,7,219,2024-03-01,Tablet,True
979,1482,1,101,2024-03-17,Tablet,False
980,748,7,152,2024-08-17,Mobile,True
981,245,10,345,2024-10-07,Mobile,True
982,372,1,229,2024-04-16,Desktop,True
983,1857,6,340,2024-05-21,Tablet,False
984,1045,5,101,2024-08-01,Mobile,True
985,1333,4,217,2024-01-08,Tablet,True
986,68,1,218,2024-08-23,Mobile,True
987,336,4,297,2024-09-03,Desktop,True
988,1074,4,303,2024-10-07,Desktop,True
989,310,6,133,2024-06-30,Desktop,True
990,914,7,341,2024-01-01,Mobile,False
991,1747,3,240,2024-09-04,Desktop,True
992,58,6,262,2024-08-28,Mobile,False
993,59,8,330,2024-06-13,Mobile,False
994,1317,10,54,2024-11-03,Desktop,True
995,756,6,352,2024-09-20,Mobile,True
996,1486,2,17,2024-10-22,Mobile,False
997,596,3,133,2024-08-08,Tablet,True
998,261,6,41,2024-08-28,Desktop,False
999,1423,4,209,2024-05-12,Desktop,True
1000,196,4,147,2024-08-08,Mobile,False
1001,1408,2,158,2024-04-06,Tablet,False
1002,366,3,50,2024-04-01,Desktop,True
1003,466,6,326,2024-08-20,Mobile,True
1004,1461,7,311,2024-07-01,Desktop,True
1005,643,5,301,2024-07-18,Desktop,True
1006,109,3,71,2024-02-29,Tablet,True
1007,1005,4,186,2024-03-21,Desktop,True
1008,688,9,48,2024-06-02,Mobile,True
1009,854,4,166,2024-10-07,Tablet,True
1010,374,6,123,2024-08-12,Tablet,True
1011,471,3,286,2024-01-21,Tablet,True
1012,255,2,152,2024-11-10,Desktop,True
1013,689,1,150,2024-08-29,Desktop,False
1014,1274,2,100,2024-03-31,Tablet,False
1015,1561,1,47,2024-07-03,Desktop,True
1016,1018,6,211,2024-03-12,Mobile,True
1017,215,3,137,2024-07-24,Mobile,True
1018,215,2,198,2024-07-08,Tablet,False
1019,969,7,88,2024-02-04,Mobile,True
1020,1638,4,296,2024-01-09,Tablet,True
1021,428,9,228,2024-02-15,Tablet,True
1022,1827,5,96,2024-08-17,Desktop,True
1023,223,1,316,2024-09-14,Desktop,True
1024,205,4,169,2024-09-15,Mobile,False
1025,6,3,48,2024-06-01,Desktop,True
1026,1978,4,222,2024-06-09,Tablet,True
1027,1663,7,226,2024-02-24,Mobile,True
1028,456,5,119,2024-09-28,Tablet,False
1029,1074,9,177,2024-02-05,Tablet,False
1030,1894,4,320,2024-06-08,Mobile,False
1031,611,6,2,2024-05-09,Desktop,True
1032,1994,3,83,2024-10-12,Tablet,True
1033,1951,3,103,2024-03-10,Mobile,True
1034,774,2,28,2024-03-06,Mobile,True
1035,379,9,224,2024-06-02,Mobile,False
1036,549,3,222,2024-10-24,Desktop,False
1037,1402,2,224,2024-11-12,Mobile,True
1038,993,9,16,2024-03-20,Mobile,True
1039,1354,2,334,2024-10-09,Tablet,True
1040,1582,4,37,2024-06-19,Desktop,False
1041,972,5,164,2024-03-30,Desktop,True
1042,343,7,90,2024-09-11,Tablet,False
1043,1034,9,47,2024-01-30,Mobile,False
1044,1333,4,328,2024-04-22,Mobile,False
1045,1215,6,220,2024-04-09,Mobile,True
1046,238,9,196,2024-03-07,Mobile,False
1047,390,5,51,2024-10-08,Tablet,True
1048,1958,1,142,2024-06-30,Tablet,False
1049,1788,8,181,2024-06-17,Desktop,False
1050,1596,7,9,2024-02-17,Tablet,True
1051,475,8,225,2024-07-23,Tablet,False
1052,1041,10,80,2024-11-06,Desktop,False
1053,1782,8,326,2024-04-01,Tablet,False
1054,1323,9,276,2024-09-06,Mobile,False
1055,1320,9,174,2024-07-19,Tablet,False
1056,1538,1,19,2024-03-09,Mobile,False
1057,1034,7,84,2024-09-27,Mobile,True
1058,17,6,173,2024-05-28,Tablet,True
1059,1416,1,330,2024-03-01,Tablet,True
1060,393,8,210,2024-04-08,Mobile,True
1061,22,9,238,2024-08-26,Desktop,True
1062,621,3,220,2024-07-22,Desktop,True
1063,544,7,356,2024-03-02,Tablet,True
1064,1543,3,3,2024-04-19,Desktop,True
1065,40,5,105,2024-01-27,Desktop,True
1066,778,5,257,2024-04-02,Mobile,False
1067,264,5,48,2024-10-31,Tablet,True
1068,1655,8,226,2024-06-03,Mobile,False
1069,1502,5,285,2024-07-27,Desktop,True
1070,819,1,56,2024-07-30,Mobile,False
1071,1534,2,122,2024-01-05,Desktop,False
1072,1317,2,345,2024-06-21,Mobile,False
1073,295,8,350,2024-06-07,Mobile,False
1074,737,8,206,2024-09-25,Tablet,False
1075,1877,7,166,2024-02-10,Tablet,True
1076,8,4,88,2024-03-23,Desktop,False
1077,1218,1,319,2024-04-24,Tablet,False
1078,487,8,333,2024-03-05,Tablet,True
1079,532,10,257,2024-08-19,Mobile,True
1080,652,2,270,2024-05-12,Desktop,True
1081,1801,5,98,2024-04-14,Mobile,True
1082,1673,2,49,2024-05-01,Tablet,True
1083,1816,10,56,2024-09-01,Mobile,False
1084,1055,2,116,2024-09-05,Mobile,True
1085,1589,5,177,2024-11-06,Mobile,False
1086,102,3,274,2024-03-31,Tablet,False
1087,1691,2,241,2024-08-18,Mobile,True
1088,31,1,63,2024-02-05,Tablet,False
1089,1083,7,68,2024-03-07,Desktop,False
1090,1018,1,156,2024-07-03,Tablet,True
1091,1848,1,235,2024-01-05,Desktop,False
1092,1006,6,90,2024-07-12,Desktop,True
1093,282,4,352,2024-06-18,Tablet,True
1094,339,4,247,2024-02-14,Tablet,False
1095,1387,4,340,2024-02-05,Tablet,True
1096,1504,6,117,2024-08-10,Desktop,True
1097,214,7,42,2024-11-09,Mobile,True
1098,1057,7,260,2024-01-23,Tablet,True
1099,1030,10,274,2024-10-31,Tablet,True
1100,664,2,89,2024-06-03,Tablet,True
1101,798,4,267,2024-02-10,Desktop,True
1102,1495,2,98,2024-10-24,Desktop,False
1103,208,1,123,2024-04-16,Mobile,False
1104,1134,3,60,2024-05-20,Mobile,True
1105,1530,8,275,2024-05-09,Tablet,True
1106,686,6,250,2024-04-29,Desktop,True
1107,435,5,332,2024-06-20,Tablet,True
1108,894,8,245,2024-03-25,Desktop,True
1109,1480,2,229,2024-01-20,Mobile,False
1110,1243,8,204,2024-08-11,Desktop,True
1111,185,8,130,2024-05-04,Mobile,False
1112,1704,1,208,2024-02-16,Tablet,False
1113,1942,1,82,2024-01-22,Desktop,False
1114,48,5,111,2024-08-05,Mobile,False
1115,1341,2,216,2024-01-14,Mobile,True
1116,1852,5,166,2024-07-25,Tablet,True
1117,14,10,284,2024-01-09,Mobile,True
1118,882,1,161,2024-09-22,Desktop,True
1119,567,10,286,2024-01-12,Tablet,True
1120,390,8,271,2024-09-16,Mobile,False
1121,592,8,201,2024-01-29,Mobile,False
1122,1877,9,153,2024-08-06,Tablet,False
1123,1200,1,13,2024-05-11,Mobile,True
1124,810,2,198,2024-07-23,Mobile,True
1125,1644,10,211,2024-05-04,Mobile,True
1126,787,8,260,2024-08-02,Tablet,False
1127,1349,5,16,2024-02-16,Tablet,False
1128,124,10,211,2024-02-08,Tablet,False
1129,1702,2,293,2024-10-05,Mobile,True
1130,70,10,209,2024-06-15,Mobile,False
1131,1876,3,219,2024-02-16,Mobile,True
1132,1780,3,291,2024-11-05,Tablet,False
1133,1066,1,250,2024-01-17,Mobile,True
1134,629,4,299,2024-04-06,Tablet,False
1135,1795,1,289,2024-06-28,Mobile,False
1136,849,8,170,2024-06-04,Desktop,False
1137,1332,8,218,2024-02-02,Tablet,True
1138,521,10,6,2024-01-28,Tablet,False
1139,783,1,60,2024-04-11,Tablet,True
1140,516,7,220,2024-03-01,Tablet,False
1141,782,2,134,2024-07-14,Tablet,False
1142,1899,5,254,2024-03-01,Tablet,False
1143,46,6,10,2024-08-23,Tablet,False
1144,1191,10,7,2024-07-28,Tablet,True
1145,64,3,50,2024-03-23,Tablet,False
1146,1149,3,336,2024-09-22,Desktop,True
1147,1212,6,183,2024-06-24,Tablet,True
1148,676,9,107,2024-09-26,Tablet,True
1149,1723,10,198,2024-09-02,Desktop,False
1150,365,7,183,2024-03-20,Tablet,True
1151,1738,7,253,2024-04-16,Desktop,False
1152,372,9,313,2024-05-27,Mobile,True
1153,248,6,304,2024-01-13,Mobile,False
1154,465,4,156,2024-10-08,Mobile,True
1155,1363,5,141,2024-01-03,Mobile,False
1156,558,2,178,2024-03-01,Mobile,True
1157,1487,2,348,2024-11-02,Tablet,True
1158,407,4,96,2024-03-26,Mobile,False
1159,1429,6,123,2024-07-06,Mobile,False
1160,74,4,163,2024-02-08,Desktop,True
1161,110,5,220,2024-10-22,Desktop,True
1162,1615,4,45,2024-08-16,Tablet,True
1163,730,1,154,2024-04-04,Desktop,True
1164,111,9,102,2024-04-18,Desktop,True
1165,81,4,255,2024-08-17,Mobile,True
1166,376,9,203,2024-08-01,Tablet,True
1167,1914,9,243,2024-03-03,Mobile,True
1168,1306,9,256,2024-07-20,Mobile,True
1169,288,2,106,2024-06-21,Desktop,False
1170,1879,6,225,2024-10-27,Desktop,True
1171,1854,3,343,2024-05-14,Desktop,True
1172,1308,10,132,2024-05-12,Desktop,True
1173,1053,9,317,2024-03-14,Mobile,True
1174,774,4,357,2024-02-09,Desktop,True
1175,448,5,85,2024-02-05,Desktop,True
1176,1657,3,157,2024-04-30,Tablet,True
1177,1214,3,93,2024-03-26,Desktop,False
1178,115,2,33,2024-07-08,Desktop,False
1179,111,7,257,2024-09-24,Desktop,True
1180,1822,2,319,2024-09-03,Tablet,True
1181,518,1,176,2024-07-22,Desktop,False
1182,1537,5,24,2024-03-17,Tablet,False
